,article_nr,art_type,manufacturer,series,rel_obj_x,pos_class,prop_class,property,pos_prop,need_input,restrictable,scope,pos_pval,is_default,value_from,value_to,prop_text,pval_text
85,B4TDBEX18160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F2,4,1,0,C,2,0,AM,,Farbe Gestell,Anthrazit metallic
86,B4TDBEX20160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F2,4,1,0,C,2,0,AM,,Farbe Gestell,Anthrazit metallic
87,B4TSBEX12880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F2,4,1,0,C,2,0,AM,,Farbe Gestell,Anthrazit metallic
88,B4TSBEX14880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F2,4,1,0,C,2,0,AM,,Farbe Gestell,Anthrazit metallic
89,B4TSBEX16880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F2,4,1,0,C,2,0,AM,,Farbe Gestell,Anthrazit metallic
90,B4TSBEX18880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F2,4,1,0,C,2,0,AM,,Farbe Gestell,Anthrazit metallic
91,B4TSBEX20880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F2,4,1,0,C,2,0,AM,,Farbe Gestell,Anthrazit metallic
92,B4TDBX12160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F2,4,1,0,C,2,0,AM,,Farbe Gestell,Anthrazit metallic
93,B4TDBX14160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F2,4,1,0,C,2,0,AM,,Farbe Gestell,Anthrazit metallic
94,B4TDBX16160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F2,4,1,0,C,2,0,AM,,Farbe Gestell,Anthrazit metallic
95,B4TDBX18160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F2,4,1,0,C,2,0,AM,,Farbe Gestell,Anthrazit metallic
96,B4TDBX20160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F2,4,1,0,C,2,0,AM,,Farbe Gestell,Anthrazit metallic
97,B4TSBX12880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F2,4,1,0,C,2,0,AM,,Farbe Gestell,Anthrazit metallic
98,B4TSBX14880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F2,4,1,0,C,2,0,AM,,Farbe Gestell,Anthrazit metallic
99,B4TSBX16880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F2,4,1,0,C,2,0,AM,,Farbe Gestell,Anthrazit metallic
100,B4TSBX18880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F2,4,1,0,C,2,0,AM,,Farbe Gestell,Anthrazit metallic
101,B4TSBX20880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F2,4,1,0,C,2,0,AM,,Farbe Gestell,Anthrazit metallic
102,B4TZHZX1,C,KN,basic4bench,0,1,ZUBEHOER,F8,1,1,0,C,6,0,AM,,Farbe Zubehör,Anthrazit metallic
103,B4ESBAW,C,KN,basic4bench,0,1,STOFFBLENDE251_A,F38,5,1,0,C,3,0,GW,,Farbe Rahmen,Grauweiß
104,B4TDBEX12160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F1,2,1,0,C,3,0,GW,,Farbe Platte,Grauweiß
105,B4TDBEX14160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F1,2,1,0,C,3,0,GW,,Farbe Platte,Grauweiß
106,B4TDBEX16160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F1,2,1,0,C,3,0,GW,,Farbe Platte,Grauweiß
107,B4TDBEX18160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F1,2,1,0,C,3,0,GW,,Farbe Platte,Grauweiß
108,B4TDBEX20160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F1,2,1,0,C,3,0,GW,,Farbe Platte,Grauweiß
109,B4TSBEX12880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F1,2,1,0,C,3,0,GW,,Farbe Platte,Grauweiß
110,B4TSBEX14880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F1,2,1,0,C,3,0,GW,,Farbe Platte,Grauweiß
111,B4TSBEX16880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F1,2,1,0,C,3,0,GW,,Farbe Platte,Grauweiß
112,B4TSBEX18880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F1,2,1,0,C,3,0,GW,,Farbe Platte,Grauweiß
113,B4TSBEX20880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F1,2,1,0,C,3,0,GW,,Farbe Platte,Grauweiß
114,B4TDBEX12160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F6,3,1,0,C,2,0,GW,,Farbe Plattenkante,Grauweiß
115,B4TDBEX14160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F6,3,1,0,C,2,0,GW,,Farbe Plattenkante,Grauweiß
116,B4TDBEX16160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F6,3,1,0,C,2,0,GW,,Farbe Plattenkante,Grauweiß
117,B4TDBEX18160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F6,3,1,0,C,2,0,GW,,Farbe Plattenkante,Grauweiß
118,B4TDBEX20160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F6,3,1,0,C,2,0,GW,,Farbe Plattenkante,Grauweiß
119,B4TSBEX12880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F6,3,1,0,C,2,0,GW,,Farbe Plattenkante,Grauweiß
